"track_uri","track_name","artist_uri_s","artist_name_s","album_uri","album_name","album_artist_uri_s","album_artist_name_s","album_release_date","album_image_url","disc_number","track_number","track_duration_ms","track_preview_url","explicit","popularity","isrc","added_by","added_at","artist_genres","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","album_genres","label","copyrights"
"spotify:track:4lT65U9u7ghr8gNo04JgzJ","Elastic Heart","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Sia","spotify:album:2k39lnQqeIwKlYYYfTXe8Y","1000 Forms of Fear","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Sia","2014-07-04","https://i.scdn.co/image/ab67616d0000b2737125db1c06539ff1ec302648","1","8","257200","","false","0","USRC11301541","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian dance,australian pop,pop","0.421","0.789","9","-4.998","1","0.0493","0.0117","0.0000145","0.146","0.492","130.082","4","","Inertia Music","C 2014 Monkey Puzzle Records under license to Inertia Music, P 2014 Monkey Puzzle Records under license to Inertia Music"
"spotify:track:0AS63m1wHv9n4VVRizK6Hc","Mercy","spotify:artist:7n2wHs1TKAczGzO7Dd2rGr","Shawn Mendes","spotify:album:3wBabo4pmzsYjALMSKY7Iq","Illuminate (Deluxe)","spotify:artist:7n2wHs1TKAczGzO7Dd2rGr","Shawn Mendes","2017-04-20","https://i.scdn.co/image/ab67616d0000b273ea3ef7697cfd5705b8f47521","1","3","208733","https://p.scdn.co/mp3-preview/7814718df164c0b2e3543430b3482b4b6f6f5717?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","USUM71603531","spotify:user:bradnumber1","2021-08-08T09:26:31Z","canadian pop,pop,viral pop","0.555","0.662","11","-4.952","0","0.0827","0.125","0","0.111","0.356","148.128","4","","Island Records","C © 2016 Island Records, a division of UMG Recordings, Inc., P This Compilation ℗ 2017 Island Records, a division of UMG Recordings, Inc."
"spotify:track:5SMddCwwBNAM2soPNhBpck","Zoom","spotify:artist:677sHrkjhB7IP4YwjzZyc4","Last Dinosaurs","spotify:album:28ECelNgCHI17LzIJPFcPT","In A Million Years","spotify:artist:677sHrkjhB7IP4YwjzZyc4","Last Dinosaurs","2012-01-01","https://i.scdn.co/image/ab67616d0000b273611b169626e88767ccb3356f","1","1","237666","https://p.scdn.co/mp3-preview/4c973759a541dd73617d7ff723e4265f9ff5d059?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","AUUM71101417","spotify:user:bradnumber1","2021-08-08T09:26:31Z","","0.46","0.744","7","-5.348","1","0.0566","0.00018","0.000312","0.693","0.492","122.567","4","","Universal Music Australia Pty. Ltd.","C © 2012 Dew Process/Universal Music Australia, P ℗ 2012 Dew Process/Universal Music Australia"
"spotify:track:47O9n1xan6o1PfCWy2WPWJ","Portrait of My Love","spotify:artist:271pvVqDFiREx6PqzwOX8p","Steve Lawrence","spotify:album:53OXxc7feVFlzCHddDLvc5","Going Solo with Steve Lawrence","spotify:artist:271pvVqDFiREx6PqzwOX8p","Steve Lawrence","2014-10-19","https://i.scdn.co/image/ab67616d0000b27312995b05070318931d4da3c3","1","14","173733","https://p.scdn.co/mp3-preview/9bfef5455b0e2cf7bab7ac7a42c10d596a62a3c5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","FR2X41407264","spotify:user:bradnumber1","2021-08-08T09:26:31Z","adult standards,easy listening","0.294","0.255","0","-12.845","1","0.0277","0.889","0.0000093","0.342","0.282","92.136","4","","Shami Media Group 3","C Shami Media Group, Inc., P Big A Media"
"spotify:track:6TqG0MJBRGog8Am7pUsrtT","Little Town Flirt","spotify:artist:6bsbqU6d3OFRlSy2fB8gX8","Del Shannon with Orchestra","spotify:album:4CtzfuPmbEpstuMhwJaRPr","Runaway","spotify:artist:6bsbqU6d3OFRlSy2fB8gX8","Del Shannon with Orchestra","2017-05-22","https://i.scdn.co/image/ab67616d0000b273500aacf3d5e8a093d826bae4","1","8","167026","https://p.scdn.co/mp3-preview/37b1403faba988a38a8b279a43742e74129f8404?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","DETL61618439","spotify:user:bradnumber1","2021-08-08T09:26:31Z","","0.597","0.822","6","-5.67","1","0.0295","0.0464","0","0.204","0.93","123.771","4","","Rock 'n' Roll Experience","C 2017 Stars on Fire Records, P 2017 Stars on Fire Records"
"spotify:track:3vjQt1znaFEnX3PBXsgtVc","Next To Me","spotify:artist:7sfgqEdoeBTjd8lQsPT3Cy","Emeli Sandé","spotify:album:0QwbgAJnx9FEFFC3EsyLrQ","Our Version Of Events (Special Edition)","spotify:artist:7sfgqEdoeBTjd8lQsPT3Cy","Emeli Sandé","2012-01-01","https://i.scdn.co/image/ab67616d0000b273623108b3d24c016e5a14374b","1","10","196746","https://p.scdn.co/mp3-preview/99ac5b5ab34588cc3b60e15b6edbcec2e7553733?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","GBAAA1200003","spotify:user:bradnumber1","2021-08-08T09:26:31Z","r&b,talent show","0.664","0.799","7","-5.121","0","0.0368","0.0932","0.000108","0.105","0.35","94.991","4","","Virgin","C © 2012 Virgin Records Limited, P ℗ 2012 Virgin Records Limited"
"spotify:track:5RA7DYE2n9Nwqlw1vkUJmw","Dear One","spotify:artist:5PVlrxc9rQMfzZACGYv2Ns","Larry Finnegan","spotify:album:6heQ4Rwz7ZHSfxlfgO3VUe","Dear One: The Old Town Single","spotify:artist:5PVlrxc9rQMfzZACGYv2Ns","Larry Finnegan","2012-08-09","https://i.scdn.co/image/ab67616d0000b273b5889f96cb5ce11d1add73f1","1","2","183562","","false","0","NLG620497450","spotify:user:bradnumber1","2021-08-08T09:26:31Z","","0.367","0.896","4","-10.893","1","0.0537","0.394","0","0.129","0.748","180.644","4","","MS Embassy","C (C) 2012 MS Embassy"
"spotify:track:7ti4bjBWh0KKjBJzC2fOjq","I'm With You - Single Edit","spotify:artist:10exVja0key0uqUkk6LJRT","Vance Joy","spotify:album:4d028S2QDn69ASKyvnoFar","I'm With You","spotify:artist:10exVja0key0uqUkk6LJRT","Vance Joy","2018-09-21","https://i.scdn.co/image/ab67616d0000b27374d596603a31838df90ef451","1","1","221137","","false","0","USAT21811163","spotify:user:bradnumber1","2021-08-08T09:26:31Z","folk-pop,modern rock","0.585","0.672","7","-4.337","1","0.0298","0.0796","0","0.105","0.114","119","3","","Liberation Records","C 2018 Liberation Records, P 2018 Liberation Records"
"spotify:track:2KHGTpNTXeD9Z9GjaKTwAV","First Time","spotify:artist:23fqKkggKUBHNkbKtXEls4, spotify:artist:0X2BH1fck6amBIoJhDVmmJ","Kygo, Ellie Goulding","spotify:album:2sPYPyDFwgi1jrRTGhoxq2","Stargazing - EP","spotify:artist:23fqKkggKUBHNkbKtXEls4","Kygo","2017-09-21","https://i.scdn.co/image/ab67616d0000b273a333559091297eda04eba27c","1","3","194333","https://p.scdn.co/mp3-preview/ed455bed185945446fefb1fce60b65a7923a9aa0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","SEBGA1700113","spotify:user:bradnumber1","2021-08-08T09:26:31Z","edm,pop,pop dance,tropical house,indietronica,metropopolis,pop,uk pop","0.551","0.59","0","-7.309","0","0.209","0.225","0","0.102","0.674","180.101","4","","Kygo","P (P) 2017 Kygo AS under exclusive license to Sony Music Entertainment International Ltd / Ultra Records, LLC"
"spotify:track:65n57JYdR4UZR81FOkMHcA","Warm Ride","spotify:artist:5eygg59PhcYgy4ekBgbDA1","Graham Bonnet","spotify:album:6bIyMIpHP8hcVpahpMORkv","Graham Bonnet / No Bad Habits (Expanded Deluxe Edition)","spotify:artist:5eygg59PhcYgy4ekBgbDA1","Graham Bonnet","2016-05-13","https://i.scdn.co/image/ab67616d0000b273b034e04db33f6dd33ec536c2","2","3","202373","","false","0","GBBLY1601182","spotify:user:bradnumber1","2021-08-08T09:26:31Z","","0.521","0.895","0","-7.989","0","0.0465","0.254","0","0.208","0.799","111.765","4","","Hear No Evil","C (C) 2016 Cherry Red Records, P (P) 2016 HNE Recordings"
"spotify:track:7nQqn8ZyaQdlBQPZ6KbT24","Special","spotify:artist:6S0GHTqz5sxK5f9HtLXn9q","Garbage","spotify:album:2DHNIBnnf8KBVmqIbnUYEd","Absolute Garbage","spotify:artist:6S0GHTqz5sxK5f9HtLXn9q","Garbage","2012-07-23","https://i.scdn.co/image/ab67616d0000b273784e24a8187974037ecd4b45","1","9","226493","https://p.scdn.co/mp3-preview/62ea26de2fe0cd2d2ce9805d3faca7a51dd59705?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","USAL19800026","spotify:user:bradnumber1","2022-08-26T01:26:59Z","alternative rock,dance rock,electronic rock,permanent wave","0.433","0.943","0","-4.467","0","0.0434","0.000014","0.144","0.138","0.398","131.643","4","","Liberator Music","C 2012 STUNVOLUME, P 2012 STUNVOLUME"
"spotify:track:2mdxJLJHzFmiiYdTZ8JcyH","I Fall Apart","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","spotify:album:7J0uECwRkAFLiZljgYFq1w","Stoney","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","2016-12-09","https://i.scdn.co/image/ab67616d0000b27309a51bd361845073cbd501b7","1","7","223346","","true","0","USUM71614475","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dfw rap,melodic rap,pop,rap","0.565","0.55","8","-5.357","0","0.0397","0.0782","0","0.196","0.302","143.927","4","","Universal Music Group","C © 2016 Republic Records, a division of UMG Recordings, Inc., P ℗ 2016 Republic Records, a division of UMG Recordings, Inc."
"spotify:track:0erLC308krrTFGETw7GYgC","Waterfalls","spotify:artist:3jEg5HvT2cuJQDjwjZxTb0","Timomatic","spotify:album:4ncbafeVmEMSwvxXXNUeuN","Waterfalls","spotify:artist:3jEg5HvT2cuJQDjwjZxTb0","Timomatic","2013-09-13","https://i.scdn.co/image/ab67616d0000b2730d6dce23ed042f7831bda3d9","1","1","212200","https://p.scdn.co/mp3-preview/434428ab48af0952a6c66d9c62e1727ef1e61669?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","AUBM01300372","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian pop,australian talent show","0.767","0.626","11","-3.713","0","0.0503","0.161","0","0.0592","0.785","127.993","4","","Sony Music Entertainment","P (P) 2013 Sony Music Entertainment Australia Pty Ltd."
"spotify:track:3cOO5IQtOYs7huq4Z6lYfr","Love Runs Out","spotify:artist:5Pwc4xIPtQLFEnJriah9YJ","OneRepublic","spotify:album:42UJjk8i8L0De7lQtu7sqi","Native","spotify:artist:5Pwc4xIPtQLFEnJriah9YJ","OneRepublic","2014-01-01","https://i.scdn.co/image/ab67616d0000b2736f91180b662ca15ad2fb88f0","1","2","224853","https://p.scdn.co/mp3-preview/f4fa98cd255f1184707eac63e211944150d7f93d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USUM71404631","spotify:user:bradnumber1","2021-08-08T09:26:31Z","piano rock,pop","0.715","0.931","7","-3.793","1","0.0565","0.171","0","0.0757","0.742","120.025","4","","Mosley / Interscope","C © 2014 Mosley Music/Interscope Records, P ℗ 2014 Mosley Music/Interscope Records"
"spotify:track:6gGboAhqHBqs5szVLobC41","God Only Knows","spotify:artist:1GxkXlMwML1oSg5eLPiAz3","Michael Bublé","spotify:album:2OXZJLXxM8jrY3gBoVNfmz","Nobody but Me (Deluxe)","spotify:artist:1GxkXlMwML1oSg5eLPiAz3","Michael Bublé","2016-10-21","https://i.scdn.co/image/ab67616d0000b273576629f3c4631eb55612a7c7","1","13","255400","https://p.scdn.co/mp3-preview/323b9e25a526899ee206949f350e82844d0a0e2b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","USRE11600463","spotify:user:bradnumber1","2021-08-08T09:26:31Z","adult standards,canadian pop,jazz pop,lounge","0.305","0.0307","6","-15.627","1","0.0409","0.971","0.336","0.0985","0.282","75.427","4","","Reprise","C © 2016 Reprise Records, P ℗ 2016 Reprise Records"
"spotify:track:5y858ybcFFdMdFHd1MMIW2","I Like It","spotify:artist:4kYSro6naA4h99UJvo89HB, spotify:artist:4q3ewBCX7sLwd24euuV69X, spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5","Cardi B, Bad Bunny, J Balvin","spotify:album:0xQ7Wbo8CnJKGj95blnYoO","Uplifting Music","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2019-11-22","https://i.scdn.co/image/ab67616d0000b2733bc2f67f73d071b9f584b0b3","1","6","253390","","false","0","USAT21801442","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop,rap,reggaeton,trap latino,urbano latino,reggaeton,reggaeton colombiano,trap latino,urbano latino","0.814","0.721","5","-4.026","0","0.137","0.0981","0","0.378","0.643","136.051","4","","Rhino","C © 2019 This Compilation Rhino UK a division of Warner Music UK Ltd, P ℗ 2019 This Compilation Rhino UK a division of Warner Music UK Ltd"
"spotify:track:5xhQChGGhKLWqBqX4XhtYE","Sail","spotify:artist:4njdEjTnLfcGImKZu1iSrz","AWOLNATION","spotify:album:6dMfMvS3hyk3ZCl4yljEDD","Megalithic Symphony Deluxe","spotify:artist:4njdEjTnLfcGImKZu1iSrz","AWOLNATION","2011","https://i.scdn.co/image/ab67616d0000b2735a41b6c530b167ffba6a92f5","1","10","259102","","false","1","USP6L1000053","spotify:user:bradnumber1","2021-08-08T09:26:31Z","la indie,modern alternative rock,modern rock,rock,stomp pop","0.825","0.435","1","-9.582","1","0.0568","0.452","0.609","0.0953","0.243","119.038","4","","Red Bull Records","C (C) 2013 Red Bull Records, Inc., P (P) 2011 Red Bull Records, Inc."
"spotify:track:5v4sZRuvWDcisoOk1PFv6T","Bloodstream","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","spotify:album:1xn54DMo2qIqBuMqHtUsFd","x (Deluxe Edition)","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","2014-06-21","https://i.scdn.co/image/ab67616d0000b27313b3e37318a0c247b550bccd","1","7","300253","https://p.scdn.co/mp3-preview/ef55bc7502630f64512534026e7b80580a14875e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","GBAHS1400095","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop,singer-songwriter pop,uk pop","0.66","0.316","3","-11.567","0","0.0364","0.529","0.000294","0.104","0.543","91.207","4","","Atlantic Records UK","C © 2014 Asylum Records UK, a Warner Music UK Company, P ℗ 2014 Asylum Records UK, a Warner Music UK Company, except track 16 2013 Warner Bros. Entertainment Inc. and Metro-Goldwyn-Mayer Pictures Inc."
"spotify:track:2IHlaL8ELuRSZGlbpsXG9m","Rump Shaker","spotify:artist:6lLYZf9GpSq6Pf09g2N2xK","Wreckx-N-Effect","spotify:album:2JiFwhC4zEYUufGuNQMRLm","Jacked: Music Inspired by the Podcast (Episode 3: The Golden Child)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2020-11-24","https://i.scdn.co/image/ab67616d0000b27327df4336aced4ac0b7a7b4ff","1","5","310764","https://p.scdn.co/mp3-preview/2966937bccc8b5918f74774978f62e321f234862?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","USMC19238663","spotify:user:bradnumber1","2021-08-08T09:26:31Z","contemporary r&b,miami bass,new jack swing","0.882","0.852","1","-5.728","1","0.22","0.00248","0.0211","0.187","0.237","102.774","4","","UME - Global Clearing House","C © 2020 UMG Recordings, Inc., P ℗ 2020 UMG Recordings, Inc. FP"
"spotify:track:4qiVbHlE4gdQHM79Hx4hPD","What If","spotify:artist:07YZf4WDAMNwqr4jfgOZ8y","Jason Derulo","spotify:album:0DEsmIQ5ir7tz52Nkf4i1K","Jason Derulo (International)","spotify:artist:07YZf4WDAMNwqr4jfgOZ8y","Jason Derulo","2010-02-26","https://i.scdn.co/image/ab67616d0000b273291365c950592bee8e415f63","1","5","203240","https://p.scdn.co/mp3-preview/cc97a171bc969dc298f8eb09919a2fa3b7a4c5b0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","USWB10905330","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dance pop,pop","0.429","0.757","1","-2.912","1","0.0306","0.14","0","0.144","0.538","82.517","4","","Beluga Heights/Warner Records","C © 2010 Warner Records Inc., P ℗ 2010 Warner Records Inc."
"spotify:track:0MrA2zCOK9e3q88N7mZxs9","Million Dollar Riff - 2015 Version","spotify:artist:1vdU5KvV0nDAjPRfpRKjRL","Skyhooks","spotify:album:4eiyoZSd1hCIOsUdMHYR1w","Hits'n'Riffs","spotify:artist:1vdU5KvV0nDAjPRfpRKjRL","Skyhooks","2015-11-13","https://i.scdn.co/image/ab67616d0000b273d1df454194df63d318f728eb","1","11","230480","https://p.scdn.co/mp3-preview/ba1941935595a3a7f97a9dbaf113c66f1da8408d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","AUWA01500418","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian rock,glam rock","0.391","0.929","9","-6.674","1","0.0601","0.127","0.0479","0.6","0.889","180.275","4","","WM Australia","C © 2015 Warner Music Australia Pty. Limited, P ℗ This compilation 2015 Warner Music Australia Pty Ltd."
"spotify:track:2LcB304HDrCx8WVDEQn7CK","Good For You","spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx, spotify:artist:13ubrt8QOOCPljQ2FL1Kca","Selena Gomez, A$AP Rocky","spotify:album:6N2tWPV39H8U5QUFHTC6cM","Good For You","spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx","Selena Gomez","2015-06-22","https://i.scdn.co/image/ab67616d0000b27322e78048066d875f1f2fcfae","1","1","220679","","false","0","USUM71508741","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop,post-teen pop,east coast hip hop,hip hop,rap,trap","0.48","0.681","5","-6.619","0","0.096","0.174","0","0.0783","0.198","88.772","4","","Universal Music Ltd.","C (C) 2015 Interscope Records, P (P) 2015 Interscope Records"
"spotify:track:6WC5fhc9XMaCrUNKNjm9xE","Thumbs","spotify:artist:74KM79TiuVKeVCqs8QtB0B","Sabrina Carpenter","spotify:album:7iOAJaGBmk67o337zaqt0R","EVOLution","spotify:artist:74KM79TiuVKeVCqs8QtB0B","Sabrina Carpenter","2016-10-14","https://i.scdn.co/image/ab67616d0000b273d6641a0296d8d09e416e0acd","1","3","216466","https://p.scdn.co/mp3-preview/ad3bd27f3ba71be60fcd0caba55a03e1ff7a9ea6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","USHR11637546","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop","0.73","0.718","8","-3.496","1","0.0478","0.0284","0","0.0892","0.127","135.045","4","","Hollywood Records","C © 2016 Hollywood Records, Inc., P ℗ 2016 Hollywood Records, Inc."
"spotify:track:5F2lWCeBZMxpo6SG1Q3PlL","Don't You Know - Radio Edit","spotify:artist:7keGfmQR4X5w0two1xKZ7d, spotify:artist:2FsZnS8gQ8jG1HGnPYNlm9","Kungs, Jamie N Commons","spotify:album:66KCBRiOFSs9bki2A15WlB","Layers","spotify:artist:7keGfmQR4X5w0two1xKZ7d","Kungs","2016-11-04","https://i.scdn.co/image/ab67616d0000b273af72d0856c5527dc97f3ea08","1","3","184986","https://p.scdn.co/mp3-preview/e38f33875e51dc281e2b69ee6b7b0067a0bfaa72?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","FR9W11610792","spotify:user:bradnumber1","2021-08-08T09:26:31Z","edm,pop dance,modern blues rock","0.743","0.736","2","-4.849","1","0.0628","0.0652","0.0078","0.12","0.605","119.981","4","","Universal Music Division Island Def Jam","C © 2016 Val Production, under exclusive license to Island Def Jam, a Universal Music France label, P ℗ 2016 Val Production, under exclusive license to Island Def Jam, a Universal Music France label"
"spotify:track:2J3TcdKkdU42R9zWqWi6LJ","Dreams","spotify:artist:00Ja3YjvU4DYCHWt6cPs42, spotify:artist:1LLc1LysYwIKPmcDVfrdMn","Jolyon Petch, Reigan","spotify:album:2wvHFdSUM3Q6Dtu7dowYpf","Dreams","spotify:artist:00Ja3YjvU4DYCHWt6cPs42, spotify:artist:1LLc1LysYwIKPmcDVfrdMn","Jolyon Petch, Reigan","2021-04-16","https://i.scdn.co/image/ab67616d0000b27314c59f9b948853ee13b33260","1","1","198629","https://p.scdn.co/mp3-preview/d5eca7c86a3d69d2dd6b73f5a5877068909d8a0c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","AUNV02100085","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian house,deep tropical house,australian pop","0.781","0.672","0","-5.913","1","0.0337","0.151","0.0155","0.165","0.961","123.982","4","","Hussle Recordings AU","C (C) 2021 Hussle Recordings a division of TMRW Music Pty Ltd, P (P) 2021 Hussle Recordings a division of TMRW Music Pty Ltd"
"spotify:track:634uqj923AYB4QruuYeKHI","Payphone - Edit","spotify:artist:04gDigrS5kc9YWfZHwBETP, spotify:artist:137W8MRPWKqSmrBGDBFSop","Maroon 5, Wiz Khalifa","spotify:album:7ezRF0jJQIoSabdkMktfuL","Overexposed","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2012-06-25","https://i.scdn.co/image/ab67616d0000b273205182ba108cdaa51ce6bf86","1","2","231373","","false","0","USUM71203481","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop,hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap","0.738","0.758","4","-4.762","1","0.042","0.0171","0","0.373","0.52","110.01","4","","Universal Music Taiwan","C © 2012 A&M/Octone Records, P ℗ 2012 Interscope Records"
"spotify:track:4DKwSX88UJIeAc5P5JUYrw","Peek a Boo","spotify:artist:4UD9XOagGdElo7BpVzLltZ","New Vaudeville Band","spotify:album:4Eb3V972J7hNApVN2hbPfk","The New Vaudeville Band","spotify:artist:4UD9XOagGdElo7BpVzLltZ","New Vaudeville Band","2020-05-29","https://i.scdn.co/image/ab67616d0000b2733b498823c9576ef7abbcddb4","1","13","141226","","false","0","GBYDR1903486","spotify:user:bradnumber1","2021-08-08T09:26:31Z","british invasion,vaudeville","0.678","0.488","0","-7.157","1","0.0361","0.487","0.00000968","0.192","0.815","115.662","4","","Tic Toc Music","C 2020 Tic Toc Music, P 2020 Tic Toc Music"
"spotify:track:3lQ3tCnZM2P5XN23ixJpHX","How Sweet It Is","spotify:artist:0mCK5i2RVWTwvL9ZXbzUP0","Michael Paynter","spotify:album:3d1nbPKqtPrVs8LCpZJcIw","Weary Stars (Digital Version)","spotify:artist:0mCK5i2RVWTwvL9ZXbzUP0","Michael Paynter","2014-01-31","https://i.scdn.co/image/ab67616d0000b2735fa798885de72f3614c87dd6","1","1","207746","https://p.scdn.co/mp3-preview/eddd13dba29f26438bb13f3992f699d6ae454ec6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","TCABS1349676","spotify:user:bradnumber1","2021-08-08T09:26:31Z","","0.506","0.948","3","-2.394","0","0.0609","0.0213","0","0.144","0.465","125.058","4","","Michael Paynter","C 2013 Michael Paynter, P 2013 Michael Paynter"
"spotify:track:14JzyD6FlBD5z0wV5P07YI","when the party's over","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","spotify:album:2DfPdWWXknoGKrfa2Eicyw","when the party's over","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","2018-10-17","https://i.scdn.co/image/ab67616d0000b27304b3aa9683e334b8140d19e7","1","1","199931","","false","0","USUM71815958","spotify:user:bradnumber1","2021-08-08T09:26:31Z","art pop,electropop,pop","0.498","0.104","1","-14.08","0","0.0621","0.979","0.0000786","0.0895","0.205","124.001","3","","Darkroom","C © 2018 Darkroom/Interscope Records, P ℗ 2018 Darkroom/Interscope Records"
"spotify:track:5isqZr4tHv9tJjiyoDuRMo","Ruby Baby","spotify:artist:15FyiY3ChN0QRspHIQYq0W","Dion","spotify:album:0cXtsSbj6Yr01tMuvkB9qO","Ruby Baby","spotify:artist:15FyiY3ChN0QRspHIQYq0W","Dion","2014-03-10","https://i.scdn.co/image/ab67616d0000b27322ac91b17fbe0a2691c3c964","1","1","157675","https://p.scdn.co/mp3-preview/6ed3e54b8f0e3db9e24bc3c57db245f6a6115cf2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","QMDA71497760","spotify:user:bradnumber1","2021-08-08T09:26:31Z","doo-wop,rock-and-roll,rockabilly","0.656","0.718","4","-9.638","1","0.1","0.611","0","0.075","0.663","121.854","4","","Redwood Records","C (C) 2014 Entertain Me Europe LTD"
"spotify:track:0XQHz5C8PknyrEhyrKxVKa","Down (feat. Gucci Mane)","spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt, spotify:artist:13y7CgLHjMVRMDqxdx0Xdo","Fifth Harmony, Gucci Mane","spotify:album:506tSgFO28YCEALMLihVPB","Fifth Harmony","spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt","Fifth Harmony","2017-10-29","https://i.scdn.co/image/ab67616d0000b2737698096fb3a8beeeca3c6087","1","1","165200","https://p.scdn.co/mp3-preview/784a41848771e46ac69e0dabade9af2f0009ca49?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USSM11704732","spotify:user:bradnumber1","2021-08-08T09:26:31Z","girl group,pop,talent show,atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap","0.53","0.512","8","-7.094","1","0.133","0.0162","0.0000704","0.128","0.401","196.121","4","","Syco Music/Epic","P (P) 2017 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment"
"spotify:track:2kz40rIHjfGYxurLiuCBp9","Lost on You","spotify:artist:0J7U24vlOOIeMpuaO6Q85A","LP","spotify:album:5thv3RCZIDkWQVGDicoLkF","Death Valley","spotify:artist:0J7U24vlOOIeMpuaO6Q85A","LP","2016-06-17","https://i.scdn.co/image/ab67616d0000b273b638230da76a52fb3eae855a","1","2","268105","","false","0","QMRSZ1501406","spotify:user:bradnumber1","2021-08-08T09:26:31Z","la pop,women's music","0.433","0.724","5","-6.126","0","0.0372","0.1","0","0.0918","0.689","174.006","4","","Vagrant Records","C 2016 LP under exclusive license to BMG Rights Management (US) LLC d/b/a Vagrant Records, P 2016 LP under exclusive license to BMG Rights Management (US) LLC d/b/a Vagrant Records"
